paper, title, mission/instruments, models, manually reviewed, CMR datasets,,,correct, missed, extraneous
J9X7JDU8,2020_Cazorla_Air quality in the Galapagos Islands.pdf,'aura/omi'(2); 'aura/omi----level 2'(1), 'merra-2'(14); 'merra'(14),MOP03TM;MOP03JM;OMSO2G;OMNO2G;M2T1NXAER;M2TMNXAER;M2IMNPASM;M2IMNPANA,OMSO2G;OMNO2;OMNO2d;OMDOAO3e;OMTO3G;OMTO3d;OMI_MINDS_NO2;OMNO2G;OMSO2_CPR;OMTO3;OMNO2_CPR;OMTO3_CPR;MSVOLSO2L4;OMTO3e;OMSO2;OMSO2e;OMDOAO3G;OMI_MINDS_NO2d;OMO3PR;OMDOAO3Z;MSAQSO2L4;OMDOAO3,,,2, 6, 20
QV5Q7AM5,2019_Al Jufaili_Seasonal and Interannual Variations of Yellowfin Tuna Catches along the Omani.pdf,'aqua/modis'(2), ,NOBM_DAY;NOBM_MON;MODISA_L3m_ZLEE;MODISA_L3m_PAR;MODISA_L3m_PAR_8d_4km;MODISA_L3m_CHL;MODISA_L3m_CHL_8d_4km;SeaWiFS_L3m_CHL_8d;SeaWiFS_L3m_PAR_8d;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;MODISA_L3m_NSST_8d_4km;MODISA_L3m_SST4_8d_4km;MODISA_L3m_SST_8d_4km;GLDAS_NOAH025_M;GLDAS_NOAH10_M,,,,0, 17, 0
Q7F923CF,2019_Yang_Performance Evaluation of Version 5 (V05) of Integrated Multi-Satellite.pdf,, 'imerg'(76); 'tmpa'(3),TRMM_3B42;TRMM_3B42RT;GPM_3IMERGHH,,,,0, 3, 0
RVKUPXQ2,2019_Tripathi_Spatio-Temporal Rainfall Variability and Flood Prognosis Analysis Using.pdf,'terra/modis'(1); 'aqua/modis'(1); 'trmm/pr'(1), 'tmpa'(15),TRMM_3B42,,,,0, 1, 0
YWW5AFA6,2019_Shaban_A 32-year aridity analysis.pdf,, ,TRMM_3B42,,,,0, 1, 0
XEDKXJKU,2019_Santos_Correlation of dengue incidence and rainfall occurrence using wavelet transform.pdf,, ,TRMM_3B42,,,,0, 1, 0
2ZNSW2C5,2019_Ramires_Groundwater recharge estimation using water budget method for Bauru Aquifer.pdf,, ,TRMM_3B43,,,,0, 1, 0
4TXNRDIN,2019_Gairola_Synergy between INSAT-3D infra-red and GPM microwave radiometer for.pdf,'gpm/gmi'(10); 'trmm/pr'(1); 'gpm/dpr'(1); 'dmsp/ssmis'(1); 'aqua/modis'(1), 'imerg'(22); 'tmpa'(10),TRMM_3B42;GPM_3IMERGHH;GPM_2AGPROFGPMGMI;GPM_3GPROFGPMGMI_DAY,MYD11CM1N;MAM07S0;MAC06S1;GPM_PRL1KU;GPM_3DPR_DES;GPM_PRL1KA;MAC07S1;GPM_1CGPMGMI;GPM_1CGPMGMI_R;MAC06S0;MAC07S0;MAM06S0;MYD11CM1D,,,0, 4, 13
89GUHNM2,2019_Chakraborty_Does Awareness of Climate Change Lead to Worry.pdf,, ,GLDAS_NOAH025_M;GLDAS_NOAH10_M,,,,0, 2, 0
8UZIFX66,2019_Cazzaniga_A comparison of Sentinel-3-OLCI and Sentinel-2-MSI-derived Chlorophyll-a maps.pdf,'aura/omi'(1), ,MOD08_D3;MOD08_M3;MYD08_D3;MYD08_M3;AIRS3STD;AIRS3STM,,,,0, 6, 0
NVL8P6WW,2019_Banerjee_Comparative analysis of two rainfall retrieval algorithms during extreme.pdf,'trmm/pr'(1), ,TRMM_3B42,,,,0, 1, 0
4RHKQNWV,2019_Anjum_Assessment of IMERG-V06 Precipitation Product over Different Hydro-Climatic.pdf,, 'imerg'(67),GPM_3IMERGHH;TRMM_3B42,,,,0, 2, 0
QTS4SDBE,2019_Abro_Hydrological appraisal of rainfall estimates from radar satellite raingauge.pdf,, ,GPM_3IMERGHH;TRMM_3B43,,,,0, 2, 0
KQXP974N,2020_Tyagi_Monitoring bio-optical response of coastal waters surrounding the Indian.pdf,'aqua/modis'(10); 'aqua/modis----level 3'(2); 'aqua/modis----level-3'(1); 'aqua/modis----level 2'(1), 'merra-2'(5); 'merra'(5),MYD08_D3;M2I3NXGAS;M2T1NXAER,,,,0, 3, 0
2KMWRMIM,2020_Sandeep_Characteristics and Variability of Carbonaceous Aerosols over a Semi Urban.pdf,, 'merra-2'(1); 'merra'(1),M2TMNXFLX,,,,0, 1, 0
CZFV3CB6,2020_Mukhopadhyay_Influence of Oceanographic Variability on the Life Cycle and Spawning Period of.pdf,'aqua/modis----level-3'(1); 'aqua/modis'(1), ,TRMM_3B43,,,,0, 1, 0
MNNFSCJN,2019_Kabanov_Interannual and Seasonal Variations in the Atmospheric Aerosol Optical Depth in.pdf,'terra/modis----level 3'(1); 'aqua/modis----level 3'(1), 'merra-2'(7); 'merra'(7),MOD08_M3;MYD08_M3;M2TMNXAER,,,,0, 3, 0
K3TGZJNX,2020_Dave_Absorbing aerosol influence on temperature maxima.pdf,, 'merra-2'(1); 'merra'(1),TOMSEPL3;TOMSN7L3;OMTO3d;OMAERUVd,,,,0, 4, 0
8XUP83RP,2019_Bado_Climatological Analysis of Aerosols Optical Properties by Airborne Sensors and.pdf,'terra/modis'(3); 'aqua/modis'(1), 'merra'(2),MOD08_D3;MOD08_M3;SWDB_L3M05;SWDB_L3M10;MATMNXSLV,,,,0, 5, 0
I4GC4WJJ,2019_Anil_Source Identification of Episodic Rain Pollutants by New Approach.pdf,, 'gdas'(1),MOD08_D3;M2TMNXAER;OMNO2d,,,,0, 3, 0
EG2AAWJF,2019_Al-jaf_Impact of carbon dioxide concentrations on atmospheric temperature changes over.pdf,, ,AIRX3C2M;AIRS3C2M,,,,0, 2, 0
3TILPZ8L,2019_Youssef_Evaluation of aerosol optical thickness over Malaysia based on multi-source.pdf,'terra/modis'(8); 'aqua/modis'(6), ,MOD08_M3;MYD08_M3;MIL3MAE;SWDB_L3M10,,,,0, 4, 0
E78G4723,2020_Voss_A New Satellite-Based Global Climatology of Dust Aerosol Optical Depth.pdf,'terra/modis'(8); 'aqua/modis'(3), 'merra-2'(13); 'merra'(13),M2TMNXAER;M2T1NXFLX,MYD11CM1N;MAM07S0;MAC06S1;MOD11CM1N;MAC07S1;MAC06S0;MOD11CM1D;MAC07S0;MAM06S0;MYD11CM1D,,,0, 2, 10
46JGV4EX,2019_Toulier_Multidisciplinary study with quantitative analysis of isotopic data for the.pdf,, ,TRMM_3B42;TRMM_3B43,,,,0, 2, 0
K7PL7QNT,2020_Skampa_Coccolithophore export in three deep-sea sites of the Aegean and Ionian Seas.pdf,'aqua/modis'(1), ,MODISA_L3m_CHL_8d_4km;MODISA_L3m_NSST_8d_4km;MODISA_L3m_SST4_8d_4km;MODISA_L3m_SST_8d_4km;TRMM_3B42_Daily,,,,0, 5, 0
9QAHSKNI,2020_Sitnov_Exploring large-scale black‑carbon air pollution over Northern Eurasia in.pdf,'suomi-npp/viirs'(1), 'merra'(14); 'merra-2'(13); 'geos-5'(1); 'gdas'(1),M2I3NPASM;M2T1NXAER,,,,0, 2, 0
YHWZ9RHA,2020_Shi_Temporal variation of dust emissions in dust sources over Central Asia in.pdf,, ,GLDAS_NOAH025_M;M2TMNXADG;M2IMNXLFO,,,,0, 3, 0
EA3E36VU,2019_Rizza_Aerosol Optical Depth of the Main Aerosol Species over Italian Cities Based on.pdf,'terra/modis'(5); 'aqua/modis'(5), 'merra'(31); 'merra-2'(23); 'geos-5'(2),M2TMNXAER;MOD08_M3;MYD08_M3;MIL3MAE,,,,0, 4, 0
5D55NRZR,2020_Kalluri_Carbonaceous aerosol emission reduction over Shandong province and the impact.pdf,, ,MOD08_D3;MYD08_D3;OMTO3d;OMNO2d,,,,0, 4, 0
QJCJJ64J,2019_Morgan_Non-deforestation drivers of fires are increasingly important sources of.pdf,'terra/modis'(1); 'trmm/virs'(1); 'terra/modis----level 3'(1), 'tmpa'(1),TRMM_3B43,,,,0, 1, 0
8IXCUYPK,2019_Ladigbolu_Fluxes and isotopic composition of planktonic foraminifera off Hainan Island.pdf,, ,NOBM_DAY,,,,0, 1, 0
P3DSA5ED,2019_Kumar_On the Recent Amplification of Dust Over the Arabian Peninsula During 2002–2012.pdf,, 'merra'(14); 'geos-5'(1),MOD08_M3;MYD08_M3;MIL3MAE;SWDB_L3M10;SWDB_L3M05;M2TMNXAER;M2IMNXASM;M2TMNXSLV;M2IMNPASM;M2IMNPANA;M2TMNXFLX;M2TMNXLND;M2TMNXLFO,,,,0, 13, 0
MEVFL9Z5,2019_Jury_Slowing of Caribbean through-flow.pdf,, 'merra'(2); 'merra-2'(1),AIRS3STD;AIRS3STM,,,,0, 2, 0
M8LKBABR,2020_Jing_Optical properties of dust and crop burning emissions over India using ground.pdf,'terra/modis'(6); 'aura/omi'(1); 'aqua/airs'(1); 'aqua/modis'(1), 'gdas'(3),AIRS3STD;AIRX3STD,AIRX3STD;AIRS3STD;MAM07S0;MAC05S0;MAC05S1;MAC07S1;AIRS3STM;MAM05S0;MAC07S0;AIRX2RET,,,2, 0, 8
AT7PP4X3,2020_Bibi_Long-term (1980-2018) spatial and temporal variability of the atmospheric dust.pdf,, 'merra'(13); 'merra-2'(11); 'geos-5'(1),M2TMNXADG;M2TMNXAER,,,,0, 2, 0
S3MUX9I2,2020_Fenta_Land susceptibility to water and wind erosion risks in the East Africa region.pdf,, ,SWDB_L305,,,,0, 1, 0
NRK5R9XE,2019_Apell_Updated and validated solar irradiance reference spectra for estimating.pdf,, ,OMTO3e;MIL3MAE;MIL3DAE;OMAEROe;OMAERUVd;MOD08_D3;MOD08_M3;MYD08_D3;MYD08_M3,,,,0, 9, 0
ZCXLYLAM,2019_Aebi_Estimation of cloud optical thickness single scattering albedo and effective.pdf,'aqua/modis'(2); 'terra/modis----level-3'(1); 'aqua/modis----level-3'(1); 'aura/omi'(1), ,MOD08_D3;MYD08_D3;OMTO3d,OMO3PR;OMDOAO3G;OMTO3G;OMTO3e;OMDOAO3e;OMTO3d;OMDOAO3Z;OMDOAO3,,,1, 2, 7
MDD8CFFB,2019_Gregg_Global ocean primary production trends in the modern ocean color satellite.pdf,'aqua/modis'(4); 'terra/modis'(1), 'nobm'(12); 'merra'(3),MATMNXFLX;M2TMNXFLX;M2TMNXRAD;NOBM_MON,,,,0, 4, 0
GFJEHDJG,2019_Vinogradova_Black Carbon in Near-Surface Air in Pechora-Ilych Nature Reserve.pdf,, ,M2TMNXAER;M2T1NXAER,,,,0, 2, 0
SUICHRZK,2020_Salazar_Solar irradiance time series derived from high-quality measurements.pdf,, 'merra'(23); 'merra-2'(20),M2TMNXRAD,,,,0, 1, 0
NGDU2PWP,2019_Rosu_Overview of tropospheric NO2 using the ozone monitoring observations instrument.pdf,, ,OMNO2d,,,,0, 1, 0
79JRBTAF,2020_Joshi_In-situ Measurements of Aerosols from the High-Altitude Location in the Central.pdf,, ,MOD08_D3;MOD08_M3;OMTO3d;OMAERUVd,,,,0, 4, 0
Z4FH3MYF,2019_Emetere_Short review on run-off water challenges in developing countries.pdf,, ,GLDAS_NOAH025_M,,,,0, 1, 0
VRGM68M7,2020_Carra_Atmospheric extinction levels of solar radiation using aerosol optical.pdf,'aqua/modis'(13); 'terra/modis'(12); 'terra/modis----level-3'(1), 'merra'(36); 'merra-2'(2),M2T1NXAER;MOD08_D3;MYD08_D3,,,,0, 3, 0
MQUB26MC,2020_Rao_Consistent signal of aerosol indirect and semi-direct effect on water clouds in.pdf,'terra/modis'(1), ,MOD08_D3;OMTO3d;OMAERUVd,,,,0, 3, 0
2DPV44QH,2020_Holanda_Influx of African biomass burning aerosol during the Amazonian dry season.pdf,'aqua/airs'(1); 'terra/modis'(1); 'aqua/modis'(1), 'merra-2'(1); 'merra'(1); 'geos-5'(1),AIRX3STD;AIRS3STD;TRMM_3B43;M2IMNPANA;M2IMNPASM;M2TMNXFLX,AIRS3STD;AIRX3STD;AIRX2RET;AIRS3STM,,,2, 4, 2
3NNCES7L,2020_Darvishi Boloorani_Remote Sensing and GIS for Dust Storm Studies in Iraq.pdf,'terra/modis'(1), ,MOD08_M3;MYD08_M3;TOMSN7L3,MOD11CM1D;MOD11CM1N,,,0, 3, 2
C9834ZDV,2019_Williams_Identifying eruptive sources of drifting volcanic ash clouds using.pdf,'aqua/modis'(2); 'terra/modis'(1); 'aqua/airs'(1), 'gdas'(1),AIRX3STM;AIRS3STM,,,,0, 2, 0
5F4P5PA2,2019_Tang_The 210Po-210Pb method to calculate particle export.pdf,, ,NOBM_MON,,,,0, 1, 0
8JL8IVE7,2018_Sharafa_An EOT approach to analyze the temporal variability of rainfall data and some.pdf,, ,MOD08_M3;TRMM_3B43,,,,0, 2, 0
XCLD6UEL,2019_Science_Aerosol Radiative Forcing Estimation over a Remote High-altitude Location.pdf,'aqua/modis'(2); 'terra/modis'(1); 'aqua/modis----level 3'(1), ,OMTO3e;OMDOAO3e,,,,0, 2, 0
ULBMLGWN,2019_Ghosh_Spatio-temporal variability of CO over the Eastern Indo-Gangetic Plain (IGP).pdf,, 'merra'(27); 'merra-2'(24); 'geos-5'(2),M2TMNXCHM,,,,0, 1, 0
KHDPEVLH,2019_Fischer_Changes in the Dust-Influenced Biological Carbon Pump in the Canary Current.pdf,, ,MODISA_L3m_CHL;MODISA_L3m_NSST_Monthly_9km;MODISA_L3m_SST4_Monthly_9km;MODISA_L3m_SST_Monthly_9km;M2TMNXFLX;NOBM_MON,,,,0, 6, 0
J88VHJFT,2019_Fadnavis_The impact of recent changes in Asian anthropogenic emissions of SOsub2-sub.pdf,'aura/omi'(2), ,MIL3MAE;MIL3DAE;OMSO2e,OMSO2G;MSVOLSO2L4;OMSO2_CPR;OMSO2;OMSO2e;MSAQSO2L4,,,1, 2, 5
VW2NUXS4,2019_de Oliveira Soares_Thermal stress and tropical reefs.pdf,'aqua/modis'(1), ,MODISA_L3m_KD;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;M2TMNXFLX;M2IMNXLFO,,,,0, 6, 0
ZU9L4AK2,2019_Che_Large contribution of meteorological factors to inter-decadal changes in.pdf,'terra/modis'(22); 'aqua/modis'(4), 'merra'(88); 'merra-2'(84); 'geos-5'(2),MOD08_M3;MIL3MAE;M2TMNXAER;M2IMNXGAS;M2I3NXGAS,,,,0, 5, 0
PJAGPRTV,2020_Singh_Application of Grace Satellite Data for Assessment of Groundwater Resources in.pdf,, ,GLDAS_NOAH10_M;GLDAS_CLSM025_D;GLDAS_CLSM10_M,,,,0, 3, 0
JZBSJIZ6,2020_Psiloglou_Comparison between MRM simulations CAMS and PVGIS databases with measured.pdf,'terra/modis----level 3'(1), 'merra'(10); 'merra-2'(9); 'geos-5'(1),MOD08_D3;MOD08_M3;OMTO3d;M2T1NXAER,,,,0, 4, 0
2ZAMNYKF,2019_Maulana_Spatial logistic regression models for predicting peatland fire in Bengkalis.pdf,, ,TRMM_3B43,,,,0, 1, 0
XS3TIQJH,2019_Lee_Springtime warming and biomass burning causing ozone episodes in South and.pdf,'aqua/airs----level 3'(1), 'geos-chem'(8); 'merra'(7); 'merra-2'(2); 'gdas'(1),AIRS3STD;AIRX3STD;M2T1NXLFO;M2T1NXRAD;M2TMNXFLX;M2IMNPANA,AIRX3STD;AIRS3STD;AIRS3STM;AIRS3SPD,,,2, 4, 2
VPYEEMEM,2019_Kalhor_Sustainable development in cities.pdf,'aqua/airs'(1); 'aqua/airs----level 3'(1), 'tmpa'(1),TRMM_3B43;AIRX3STM;GLDAS_NOAH025_M,AIRX3STD;AIRS3STD;AIRS3STM;AIRS3SPD;AIRX2RET,,,0, 3, 5
VFEZTP2R,2019_Jin_Two Production Stages of Coccolithophores in Winter as Revealed by Sediment.pdf,, 'merra'(2),MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;M2TMNXFLX;M2IMNXLFO;MODISA_L3m_CHL;MODISA_L3m_CHL_8d_4km;M2IMNPANA;M2IMNPASM,,,,0, 9, 0
IK8PDCUU,2020_Jannetti_Day and night in the subterranean.pdf,, ,AIRX3STM,,,,0, 1, 0
DSQRKFRM,2019_Elagib_Performance of major mechanized rainfed agricultural production in Sudan.pdf,'aqua/modis'(1), 'tmpa'(2); 'penman-monteith'(1),TRMM_3B42_Daily;TRMM_3B43,MYD11CM1N;MAM07S0;MAC06S1;MAC07S1;MAC06S0;MAC07S0;MAM06S0;MYD11CM1D,,,0, 2, 8
M5NW8JFY,2019_Cheng_Ground ozone variations at an urban and a rural station in Beijing from 2006 to.pdf,, ,OMNO2d;OMHCHOd,,,,0, 2, 0
WWYVVTUU,2019_Braga_Spectral modeling and spectral impacts on the performance of mc-Si and new.pdf,'terra/modis'(1), 'merra-2'(2); 'merra'(2),MOD08_D3;AIRX3C2M;AIRS3C2M;OMDOAO3e;OMTO3e;M2T1NXSLV;M2I1NXINT,,,,0, 7, 0
TN8CDJUD,2019_Bansal_Short-term perturbation in aerosol characteristics over Northwestern India.pdf,'aura/omi'(2), ,OMAEROe,,,,0, 1, 0
GAI4TXJK,2019_Subba_Spatial and Temporal Analysis of Precipitation Extremities of Eastern Nepal in.pdf,'trmm/pr'(1), ,TRMM_3B42_Daily,,,,0, 1, 0
6ZTN98DG,2019_Srivastava_Study of Monsoonal Features Using Regional Climate Model over Heterogeneous.pdf,'aqua/airs----level 3'(1), ,AIRS3STD;AIRS3STM;AIRX3STD;AIRX3STM,,,,0, 4, 0
CX4PCF9M,2019_Shah_Atmospheric anomalies associated with Mw6.pdf,, ,OMNO2d;OMAEROe;AIRX3STD;AIRS3STD,,,,0, 4, 0
IVQ7ZL5D,2019_Purnadurga_Evaluation of evapotranspiration estimates from observed and reanalysis data.pdf,'trmm/tmi'(1), ,LPRM_TMI_DY_SOILM3;LPRM_TMI_NT_SOILM3,,,,0, 2, 0
ALI8YGJC,2019_Norbury_The Role of Mixotrophy in Southern Ocean Ecosystems.pdf,, 'merra'(1),NOBM_MON;M2TMNXFLX;MODISA_L3m_PAR;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km,,,,0, 6, 0
7JYMXRX9,2020_Mukherjee_Atmospheric aerosol optical depth and its variability over an urban location in.pdf,'terra/modis'(8); 'aqua/modis'(5), 'merra'(8); 'merra-2'(4),MOD08_D3;MYD08_D3;MIL3DAE;M2TMNXAER,,,,0, 4, 0
9XR6FGD3,2019_Liu_Spatial and Temporal Characteristics of Cirrus Clouds over the Tibetan Plateau.pdf,'aqua/airs'(1), ,AIRX3STM;AIRS3STM,AIRS3STD;AIRX3STD;AIRX2RET;AIRS3STM,,,1, 1, 3
BDILN73J,2019_Kiefer_Development of a gridded reference evapotranspiration dataset for the Great.pdf,, 'penman-monteith'(1),NLDAS_NOAH0125_H;NLDAS_MOS0125_H;NLDAS_VIC0125_H;NLDAS_FORA0125_H,,,,0, 4, 0
PNSFWN6Q,2020_Jury_Climate trends in the East Antilles Islands.pdf,'aura/omi'(1), 'merra'(11),GLDAS_NOAH025_M;MST1NXMLD;M2TMNXFLX;M2IMNPASM;M2IMNPANA;OMNO2d;MYD13C2;MOD13C2;MOD11C3;MYD11C3,OMNO2;OMI_MINDS_NO2d;OMUFPITMET;OMVFPITMET;OMNO2d;OMI_MINDS_NO2;OMNO2G;OMMYDCLD;OMNO2_CPR,,,1, 9, 8
MP7V3RZC,2019_Gogoi_Land use and land cover change effect on surface temperature over Eastern India.pdf,'terra/modis'(1), ,MOD13C2;AIRX3STD;AIRX3STM;AIRS3STD;AIRS3STM,,,,0, 5, 0
5QVMGVHN,2019_Gorchakov_Eurasian Large-Scale Hazes in Summer 2016.pdf,'terra/modis'(6); 'aura/omi'(4); 'aqua/modis'(4), ,MOD08_D3;MYD08_D3;OMTO3d;OMAERUVd,,,,0, 4, 0
TLA2J8C4,2019_Casagranda_Interannual lake fluctuations in the Argentine Puna.pdf,, ,TRMM_3B43,,,,0, 1, 0
36L42722,2019_Blokhin_On the Spatial Distribution of Eurasian Woodcocks under Different Weather.pdf,, ,AIRX3STD;AIRS3STD;GPM_3IMERGDF;TRMM_3B42_Daily,,,,0, 4, 0
JLGKKJVJ,2019_Thakur_Enhancement of carbon monoxide concentration in atmosphere due to large scale.pdf,'aqua/airs'(3), 'gdas'(1),AIRS3STD,AIRS3STD;AIRX3STD;AIRX2RET;AIRS3STM,,,1, 0, 3
CVE99EZG,2019_Bodenheimer_Characterization of Eastern Mediterranean dust storms by area of origin; North.pdf,, 'merra-2'(1); 'merra'(1),M2T1NXAER;M2TMNXAER;M2IMNXGAS,,,,0, 3, 0
5BTMXUQD,2019_Tinmaker_Land-sea contrasts for climatic lightning activity over Indian region.pdf,, ,TRMM_3B42;GSSTFM;M2IMNPANA;M2TMNXAER,,,,0, 4, 0
TQI53B5N,2019_Krüger_Personality influences foraging of a seabird under contrasting environmental.pdf,, ,MODISA_L3m_CHL;MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;MODISA_L3m_ZLEE;M2TMNXFLX,,,,0, 6, 0
BZT6F4KN,2019_Kumar_Spatiotemporal monitoring of hydrilla [Hydrilla verticillata (L.pdf,, ,NLDAS_NOAH0125_M;NLDAS_FORA0125_M,,,,0, 2, 0
MFEX9BUD,2019_de Bar_Long-chain diols in settling particles in tropical oceans.pdf,, ,SeaWiFS_L3m_POC_8d;TRMM_3B43;AQUARIUS_L3_WIND_SPEED_CAP_MONTHLY_V5,,,,0, 3, 0
7SEI9ENW,2011_Fallet_Contrasting variability in foraminiferal and organic paleotemperature proxies.pdf,, ,SeaWiFS_L3m_CHL_8d;NOBM_MON,,,,0, 2, 0
2A9D5ZKE,2019_Bedoya-Soto_Seasonal Shift of the Diurnal Cycle of Rainfall Over Medellin's Valley Central.pdf,, 'merra'(3); 'merra-2'(1),TRMM_3B42;M2TMNXFLX;M2T1NXFLX;M2TMNXSLV;M2T1NXSLV;MST1NXMLD;M2IMNXLFO;M2I1NXLFO;M2I3NPASM;M2IMNXINT,,,,0, 10, 0
FM8H2G4S,2019_Seyoum_Downscaling GRACE TWSA Data into High-Resolution Groundwater Level Anomaly.pdf,'terra/modis'(2), 'tmpa'(1),TRMM_3B43;NLDAS_NOAH0125_M,,,,0, 2, 0
NYV4GTGX,2019_Rebaudet_The case-area targeted rapid response strategy to control cholera in Haiti.pdf,, ,TRMM_3B42_Daily,,,,0, 1, 0
8MGR3VM5,2019_Ndah_Spatio-temporal dynamics of phytoplankton functional groups in the South China.pdf,'aqua/modis'(1), ,NOBM_MON,,,,0, 1, 0
C47KEINB,2019_Nade_Total Column Ozone Precipitable Water Content and Aerosol Optical Thickness.pdf,'aura/omi'(3), ,OMTO3d;OMTO3e;OMDOAO3e,,,,0, 3, 0
8BEVZP2H,2019_Mallik_Influence of regional emissions on SO2 concentrations over Bhubaneswar a.pdf,, ,OMSO2e,,,,0, 1, 0
VC5FXWKY,2019_Kumar_Estimates of reactive trace gases (NMVOCs CO and NOx) and their ozone forming.pdf,'terra/modis'(1); 'aqua/modis'(1), ,AIRX3STM;AIRS3STM,,,,0, 2, 0
9BPHH68E,2019_Kaskaoutis_Analysis of intense dust storms over the eastern Mediterranean in March 2018.pdf,'terra/modis'(5); 'terra/modis----level 3'(2); 'meteosat/seviri'(2), 'merra-2'(23); 'merra'(23); 'geos-5'(1),MOD08_D3;M2TMNXAER;M2TMNXADG,,,,0, 3, 0
EQIRLW5P,2019_Chen_Characteristics of ozone and particles in the near-surface atmosphere in the.pdf,, 'gdas'(2); 'merra'(2),M2TMNXCHM;MIL3MAE,,,,0, 2, 0
R7BGPSQE,2019_Bui_Developing a Coupling Model System of Global Rainfall Data and Open-Source.pdf,, ,TRMM_3B42_Daily,,,,0, 1, 0
3MA5HPSF,2019_Ahn_Southern Hemisphere mid- and high-latitudinal AOD CO NO2 and HCHO.pdf,'aqua/modis'(2); 'aura/omi'(1), 'gdas'(1),OMNO2d;OMHCHOd;MYD08_M3;MOP03TM,OMI_MINDS_NO2d;OMNO2;OMNO2G;OMO3PR;OMDOAO3G;OMTO3e;OMDOAO3e;OMHCHOd;OMHCHOG;OMTO3G;OMTO3d;OMDOAO3Z;OMNO2d;OMI_MINDS_NO2;OMNO2_CPR;OMHCHO;OMDOAO3,,,2, 2, 15
7KCDQ4RH,2019_Amouzouvi_Contribution of the Satellite Observation on the Analysis and the Forecast of.pdf,, ,AIRX3STM;AIRS3STM;M2TMNXAER;AIRS3C2M;AIRX3C2M;OMNO2d;OMTO3d,,,,0, 7, 0
5MT9GE3R,2019_Dreessen_A Sea Level Stratospheric Ozone Intrusion Event Induced within a Thunderstorm.pdf,, 'merra-2'(13); 'merra'(13),M2I3NVCHM;M2I3NPASM,,,,0, 2, 0
CPS7EWWG,2019_Fonseca-Batista_Evidence of high Nsub2-sub fixation rates in the temperate northeast.pdf,'aqua/modis'(1), ,M2TMNXADG;MODISA_L3m_CHL;MODISA_L3m_CHL_8d_4km,,,,0, 3, 0
P9U2DBLZ,2019_Skampa_Coupling plankton - sediment trap - surface sediment coccolithophore regime in.pdf,, ,MODISA_L3m_NSST_Monthly_4km;MODISA_L3m_SST4_Monthly_4km;MODISA_L3m_SST_Monthly_4km;TRMM_3B43;SeaWiFS_L3m_CHL_8d,,,,0, 5, 0
P9P6923E,2019_Tutsak_Long-term measurements of aerosol optical and physical properties over the.pdf,, ,MOD08_D3;OMTO3d;OMAERUVd,,,,0, 3, 0
LGLE8KT7,2019_Popov_Analysis of local climate variations using correlation between satellite.pdf,'aqua/airs----level 3'(1), ,AIRX3STD,,,,0, 1, 0
3DTVBI6Y,2019_Moparthy_Can We Detect the Brownness or Greenness of the Congo Rainforest Using.pdf,'terra/modis'(2); 'aqua/modis'(2); 'meteosat/seviri'(1), 'merra'(22),M2TMNXAER,,,,0, 1, 0
CTWHEQPI,2019_Kotta_Medicanes Triggering Chlorophyll Increase.pdf,, ,TRMM_3B42_Daily,,,,0, 1, 0
DLLAXDHR,2019_Gueymard_Surface albedo and reflectance.pdf,, 'merra'(18); 'merra-2'(17); 'geos-5'(1),M2T1NXRAD;GLDAS_NOAH025_3H;GLDAS_NOAH025_M;NLDAS_NOAH0125_M;NLDAS_MOS0125_M,,,,0, 5, 0
PDXUJSP4,2019_Mansouri Daneshvar_An overview of climate change in Iran.pdf,, ,M2T1NXFLX;M2TMNXFLX;M2TMNXRAD,,,,0, 3, 0
UY8YSDCY,2019_Benkhalifa_Aerosol vertical distribution optical properties and dust transport in the.pdf,'aqua/modis'(1), ,OMAERUVd;MYD08_D3;MIL3DAE,,,,0, 3, 0
DUQW4FVL,2019_Bali_Impact of dust storm on phytoplankton bloom over the Arabian Sea.pdf,'aqua/modis'(5); 'terra/modis'(2); 'aqua/modis----level 3'(1), 'merra-2'(5); 'merra'(5); 'geos-5'(1),MYD08_D3;M2T1NXRAD;M2TMNXFLX;M2IMNPANA;M2IMNPASM,,,,0, 5, 0
F9HIL8ZT,2019_Sitnov_Variations in atmospheric composition over Northern Eurasia regions under.pdf,, ,OMTO3d;OMNO2d;OMHCHOd;MOD08_D3;MYD08_D3;ML2O3;OMUVBd,,,,0, 7, 0
AI6F56I3,2019_Shah_Effect of Climate Change on Cloud Properties Over Arabian Sea and Central India.pdf,'terra/modis'(2); 'aqua/modis'(2); 'trmm/tmi'(1), ,MOD08_M3;MYD08_M3;TRMM_3A12,,,,0, 3, 0
LA7IGX8Q,2019_Rebaudet_Epidemiological and molecular forensics of cholera recurrence in Haiti.pdf,, ,GLDAS_CLSM025_D;TRMM_3B42_Daily,,,,0, 2, 0
