zotero key, pdf key, title, mission/instruments, models, dois, datasets, dois & datasets mapped
XF5LGPU9,I4FEBRYT,2020_Bahamon_Stepped Coastal Water Warming Revealed by Multiparametric Monitoring at NW.pdf,, , 
Y3EEJQ3B,TH6TIUMG,2020_Aubriot_Assessing the origin of a massive cyanobacterial bloom in the Río de la Plata.pdf,, 'imerg'(1), 
YSV8D62Q,RIZ9YSUL,2020_Ardiningsih_Natural Fe-binding organic ligands in Fram Strait and over the northeast.pdf,, , 
EME8NR84,TCP4P8IE,2020_Adhikari_Performance evaluation of satellite precipitation estimation with ground.pdf,'trmm/virs'(1); 'trmm/pr'(1); 'trmm/tmi'(1), 'tmpa'(1), 
UJ7KFPS8,FSHDE9LH,2020_Abdulrazzaq_The feasibility of using TRMM satellite data for missing terrestrial stations.pdf,'trmm/tmi'(2); 'trmm/virs'(1); 'trmm/pr'(1), 'tmpa'(8), 
RGSD8Z4U,46HRV4YY,2020_Rodrigues_An investigation into the relationship between light absorption budget and.pdf,'trmm/pr'(1), , 
SUGW3F7F,3MIER7CU,2020_Qu_Correlations among phytoplankton biomass sea ice and wind speed in Barents Sea.pdf,'aqua/modis----level 3'(2), , 
WN9TDF8Y,U9Z72EPM,2020_Kostianoy_Satellite Monitoring of the Nile River and the Surrounding Vegetation.pdf,'terra/modis'(2); 'aqua/modis'(2), 'environmental modeling'(1), 
XHC9BPQV,YBKY32WV,2020_Jury_Meteorology of air pollution in Los Angeles.pdf,, 'merra-2'(2); 'merra'(2); 'geos-5'(1), 
E4KSYKS9,YJCEQTCN,2020_Elbeih_Update Conclusions and Recommendations of “Environmental Remote Sensing in.pdf,'terra/modis'(2); 'aqua/modis'(2), 'environmental modeling'(1), 
85V8SFIE,7MGXAAMS,2020_Zheng_Estimation of Initial Abstraction for Hydrological Modeling Based on Global.pdf,, , 10.5067/342OHQM9AK6Q, , GLDAS_NOAH025_3H
PXRDGDJD,L3VVQH3I,2020_Wilhelm_Northern Benguela Merluccius paradoxus Annual Growth From Otolith Chronologies.pdf,, , 
9JNCPZ63,4U4L7FB8,2020_Varga_Changing nature of Saharan dust deposition in the Carpathian Basin (Central.pdf,'nimbus-7/toms----level 3'(1); 'terra/modis'(1); 'meteosat/seviri'(1); 'aqua/modis'(1), 'merra-2'(2); 'merra'(2); 'geos-5'(1), 
UQUEWG24,59WKHJ3L,2020_Tripathi_Flood Inundation Mapping and Impact Assessment Using Multi-Temporal Optical and.pdf,, 'tmpa'(3), 
DXCIXHJ8,ED3RRTEI,2020_Silva Rotta_The 2019 Brumadinho tailings dam collapse.pdf,, , 
D2R3Y68S,MUULCFFK,2020_Malinović-Milićević_The importance of ground-based and satellite observations for monitoring and.pdf,, 'environmental modeling'(2), 
UTDUGJDF,8LLMRE8J,2020_Liberti_European Radiometry Buoy and Infrastructure (EURYBIA).pdf,'terra/modis'(1); 'aqua/modis'(1); 'aura/omi'(1), , 
V75PND6A,LMP8DV24,2020_Kang_Temporal variations of PM concentrations and its association with AOD and.pdf,'aqua/modis'(2); 'aqua/modis----level 2'(1); 'aqua/modis----level-2'(1); 'terra/modis----level-2'(1), , 
NVAK8DW2,6J45H9V6,2020_Cabré_Mapping rainstorm erosion associated with an individual storm from InSAR.pdf,, 'imerg'(1), 
KL2F5XXD,HM2RJR49,2020_Arellano‐Torres_Comparisons between marine productivity and terrestrial input records in the.pdf,, , 
8PDMIV6G,MZFAR4QD,2020_Abdelkareem_Use of optical and radar remote sensing satellites for identifying and.pdf,, , 
JPJW4M3Z,92BS5J6G,2020_Sarkar_Integrated study of GRACE data derived interannual groundwater storage.pdf,, , 
DHBUPS5N,GXU994I5,2020_Mohd Nor_The Role of Local Orography on the Development of a Severe Rainfall Event over.pdf,'trmm/tmi'(1), , 
KJU8I3BY,9ZZXCIUH,2020_Mukherjee_Numerical simulations of different sectoral contributions to post monsoon.pdf,'terra/modis----level 2'(1), 'observation based'(1), 
CZ9T3SSI,PZL9I6RG,2020_Mazzuco_Substrate rugosity and temperature matters.pdf,, , 
C7L4V9K3,CLINQY6F,2020_Gholamzade Ledari_Evaluation of the 13 April 2011 frontal dust storm in west Asia.pdf,, , 
U69X9Y24,T5MYJZRC,2020_Kar_Quaternary Aeolian Landscape Development in Thar Desert and Its Drivers.pdf,'terra/modis'(1), 'merra'(3); 'merra-2'(1), 
2RQSZX9A,TL2FDSKE,2020_Jones_Environmental UVR Levels and Skin Pigmentation Gene Variants Associated with.pdf,, , 
JR3VACTU,RH3X55AU,2020_Jing_Changes in Atmospheric Meteorological and Ocean Parameters Associated with.pdf,'sentinel-5p/tropomi'(4); 'terra/modis'(3); 'aqua/modis'(3); 'aura/omi'(2); 'aqua/airs'(1), , 
Q5JUDMS2,B4ATYCW8,2020_Beegum_Simulation of aerosol deposition flux over the Arabian Peninsula with.pdf,'terra/modis'(1), 'ncep-gfs'(1), 
SMQEUYWF,H6NHUN5Z,2020_Sverdlik_Variations of atmospheric aerosol parameters in periods of seismic activity in.pdf,, 'merra'(2), 
P5GB3GAS,H4WTQ4XJ,2020_Xiao_Enhanced Primary Production in the Oligotrophic South China Sea Related to.pdf,, 'gdas'(1), 
7HLVARS3,9UZEMEES,2020_Does_Tropical Rains Controlling Deposition of Saharan Dust Across the North Atlantic.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
BBKBMEBX,9FF3TQ7W,2020_Sun_Impact of air transport and secondary formation on haze pollution in the.pdf,, , 
5KW6ZDVT,P5ZNBANH,2020_Singh_Analysis of landslide reactivation using satellite data.pdf,, , 
CB9NVSTH,CCI43FBP,2020_Sarma_Influence of digital elevation models on the simulation of rainfall-induced.pdf,, , 
TH9VM78R,YCYNUST3,2020_Salgueiro_δ18O and Mg-Ca Thermometry in Planktonic Foraminifera.pdf,, , 
UXJWHC68,DFEXDF8B,2020_Rushingabigwi_Analysis of the atmospheric dust in Africa.pdf,'terra/modis'(1); 'aqua/modis'(1), 'merra-2'(2); 'merra'(2), 
GCWV4THK,PXJB75CH,2020_Portela_Impact of urban and industrial features on land surface temperature.pdf,, , 
VX7A935V,E9TQNVNU,2020_Osman_Coral microbiome composition along the northern Red Sea suggests high.pdf,'aqua/modis'(1), , 
72EYQ96B,RRU6D4UT,2020_Lund_Dirty air offsets inequality.pdf,'aqua/modis'(1), , 
Z4J9WN6Y,HPESHWRH,2020_Lourenço_Strong upwelling conditions drive differences in species abundance and.pdf,, , 
3ACTL7RH,HKANXQAM,2020_Kumar_Long-Term Analysis of Water Quality in Chilika Lagoon and Application of.pdf,, , 
JQVPZKPB,TELR6NA3,2020_Das_Near-Future Anthropogenic Aerosol Emission Scenarios and Their Direct Radiative.pdf,, , 
MUCZEEBU,QTVMYC2E,2020_Aun_Solar UV radiation measurements in Marambio Antarctica during years 2017–2019.pdf,'aqua/modis'(2); 'aura/omi----level 3'(1), , 10.5067/Aura/OMI/DATA3002, , OMTO3e
LR6V3IZF,FWBA4FGL,2020_Aswini_Quantification of long-range transported aeolian dust towards the Indian.pdf,'aqua/modis'(3); 'aqua/modis----level 3'(1), , 
NLYVQHNA,KRDDXQ92,2020_Aisyah_The vulnerability of fish crabs and prawns resources in the Mahakam Estuary.pdf,, , 
RP8I884G,D8IERC7I,2020_Abuelgasim_Effect of dust loadings meteorological conditions and local emissions on.pdf,'terra/modis'(11); 'aqua/modis'(2), , 
9VWRYZM4,GIVUN7DW,2019_Zhabin_Interaction of Mesoscale and Submesoscale Eddies in the Sea of Okhotsk Based on.pdf,'aqua/modis'(3), , 
2VAKQGWX,QGF6TJYV,2020_Tyagi_Monitoring bio-optical response of coastal waters surrounding the Indian.pdf,'aqua/modis'(10); 'aqua/modis----level 3'(2); 'aqua/modis----level-3'(1); 'aqua/modis----level 2'(1), 'merra-2'(5); 'merra'(5), 
C2HYEARR,34I374SQ,2019_Safdar_Climate Change Indicators and Spatiotemporal Shift in Monsoon Patterns in.pdf,, 'tmpa'(1), 
BQNPXAAY,DNXW2WFL,2020_Qu_Atmospheric visibility variation over global land surface during 1973–2012.pdf,'terra/modis'(6), 'merra-2'(2); 'merra'(2), 
286J5UUV,R4DDTA7L,2020_Romero_Flux variability of phyto- and zooplankton communities in the Mauritanian.pdf,, , 
8SNZGT3H,HJALDB2V,2020_Robinne_A geospatial dataset providing first-order indicators of wildfire risks to.pdf,, , 10.5067/SXAVCZFAQLNO, GLDAS_NOAH025_M, GLDAS_NOAH025_M
BXWLTGZD,LUU785G5,2020_Rigual Hernández_Coccolithophore biodiversity controls carbonate export in the Southern Ocean.pdf,'aqua/modis'(1), , 
54MEZDZE,RJXV5XF7,2020_Qu_The satellite derived environmental factors and their relationships with.pdf,'aqua/modis----level 3'(1); 'aqua/modis'(1), , 
86KJSL7X,8S2H43NY,2020_Oh_Impact of Chinese air pollutants on a record-breaking PMs episode in the.pdf,'terra/modis'(2); 'aqua/modis'(1), , 
W3R29DY6,D3XKLYYB,2020_Nade_Intra-annual variations of regional total column ozone aerosol optical depth.pdf,'aura/omi'(3); 'terra/modis'(3), , 
83T8JRMH,4I7DL38E,2019_Michel_Estimating effectiveness of case-area targeted response interventions against.pdf,, , 
6SW7L9N5,72CQ8A4X,2020_Li_Black carbon and mineral dust on two glaciers on the central Tibetan Plateau.pdf,'terra/modis'(1), , 
YDGC2V6U,3LNUYCTK,2020_Jury_Diurnal summer climate of the Abyssinia highlands.pdf,, 'merra'(13); 'merra-2'(1), 
IPZMBKCD,Q7F923CF,2019_Yang_Performance Evaluation of Version 5 (V05) of Integrated Multi-Satellite.pdf,, 'imerg'(76); 'tmpa'(3), 
MFXUUEBH,RVKUPXQ2,2019_Tripathi_Spatio-Temporal Rainfall Variability and Flood Prognosis Analysis Using.pdf,'terra/modis'(1); 'aqua/modis'(1); 'trmm/pr'(1), 'tmpa'(15), 
V5377NGA,BSWMNG6G,2019_Takata_Central Equatorial Pacific benthic foraminifera during the mid-Brunhes.pdf,, , 
HPJXMCKA,YWW5AFA6,2019_Shaban_A 32-year aridity analysis.pdf,, , 
MT9YJYE9,XEDKXJKU,2019_Santos_Correlation of dengue incidence and rainfall occurrence using wavelet transform.pdf,, , 
PA6ILCEF,2ZNSW2C5,2019_Ramires_Groundwater recharge estimation using water budget method for Bauru Aquifer.pdf,, , 
PIY44ZKD,6CCBD73S,2019_Monteiro_Canopy microclimate modification in central and marginal populations of a.pdf,, , 
XS375HVE,5E6VT56R,2019_Malinverno_Silicoflagellates in the eastern mediterranean and Black Seas.pdf,, , 
BZ9FUVCN,4TXNRDIN,2019_Gairola_Synergy between INSAT-3D infra-red and GPM microwave radiometer for.pdf,'gpm/gmi'(10); 'trmm/pr'(1); 'gpm/dpr'(1); 'dmsp/ssmis'(1); 'aqua/modis'(1), 'imerg'(22); 'tmpa'(10), 
UGM64N3X,89GUHNM2,2019_Chakraborty_Does Awareness of Climate Change Lead to Worry.pdf,, , , GLDAS_NOAH025_M, GLDAS_NOAH025_M
IE3R4WP3,8UZIFX66,2019_Cazzaniga_A comparison of Sentinel-3-OLCI and Sentinel-2-MSI-derived Chlorophyll-a maps.pdf,'aura/omi'(1), , 
XBUUTFHA,CD6VDLDR,2019_Cabrera_Modelling spatio-temporal data of dengue fever using generalized additive mixed.pdf,, , 
L25I8AYH,NVL8P6WW,2019_Banerjee_Comparative analysis of two rainfall retrieval algorithms during extreme.pdf,'trmm/pr'(1), , 
VIWVI92I,4RHKQNWV,2019_Anjum_Assessment of IMERG-V06 Precipitation Product over Different Hydro-Climatic.pdf,, 'imerg'(67), 
5CHEHLJI,QTS4SDBE,2019_Abro_Hydrological appraisal of rainfall estimates from radar satellite raingauge.pdf,, , 
ZQD2QB43,C5PM23BP,2020_Zhou_Assessment of bidirectional reflectance effects on desert and forest for.pdf,, , 
2VAKQGWX,KQXP974N,2020_Tyagi_Monitoring bio-optical response of coastal waters surrounding the Indian.pdf,'aqua/modis'(10); 'aqua/modis----level 3'(2); 'aqua/modis----level-3'(1); 'aqua/modis----level 2'(1), 'merra-2'(5); 'merra'(5), 
FM92CJGC,7EF6RUTJ,2020_Sun_Surface seawater partial pressure of CO2 variability and air-sea CO2 fluxes in.pdf,, , 
WZ3NPBFL,2KMWRMIM,2020_Sandeep_Characteristics and Variability of Carbonaceous Aerosols over a Semi Urban.pdf,, 'merra-2'(1); 'merra'(1), 
P8LFCLKQ,BJLPEL93,2020_Rodríguez_Rapid changes of dust geochemistry in the Saharan Air Layer linked to sources.pdf,, , 
B9Y38PHL,CZFV3CB6,2020_Mukhopadhyay_Influence of Oceanographic Variability on the Life Cycle and Spawning Period of.pdf,'aqua/modis----level-3'(1); 'aqua/modis'(1), , 
Z8ZVXP72,S87RTBR5,2020_Mirzaei_Estimation of local daily PM2.pdf,, , 
CQ2ETXHJ,GTZ2BXHV,2020_Mehmood_Relative effects of open biomass burning and open crop straw burning on haze.pdf,, , 
MBRX4V6V,2IISAFZ5,2020_Silvestre Martins_Effect of retention processes on the recruitment of tropical arrow squid.pdf,'aqua/modis'(1), , 
MW22DLJF,X4S9MFAC,2020_Mao_Spatiotemporal Variations and Factors of Air Quality in Urban Central China.pdf,'terra/modis'(1), , 
5Q45LKRK,MNNFSCJN,2019_Kabanov_Interannual and Seasonal Variations in the Atmospheric Aerosol Optical Depth in.pdf,'terra/modis----level 3'(1); 'aqua/modis----level 3'(1), 'merra-2'(7); 'merra'(7), , M2IMNXGAS, M2IMNXGAS
G5J2WRH3,ITN299AN,2020_Gueymard_Worldwide validation of CAMS and MERRA-2 reanalysis aerosol optical depth.pdf,'aqua/modis'(2); 'terra/modis'(1), 'merra'(90); 'merra-2'(79); 'geos-5'(2), 
4IU6S872,S8T8L9MZ,2019_De Santi_Synergistic Use of Synthetic Aperture Radar and Optical Imagery to Monitor.pdf,'terra/modis'(1), , 
J6DRUZAG,K3TGZJNX,2020_Dave_Absorbing aerosol influence on temperature maxima.pdf,, 'merra-2'(1); 'merra'(1), 
AZXEVDLF,8XUP83RP,2019_Bado_Climatological Analysis of Aerosols Optical Properties by Airborne Sensors and.pdf,'terra/modis'(3); 'aqua/modis'(1), 'merra'(2), 
LGF85DWT,5VRIVDZX,2019_Ashford_Investigating the environmental drivers of deep-seafloor biodiversity.pdf,, , 
CKQ7AM8H,I4GC4WJJ,2019_Anil_Source Identification of Episodic Rain Pollutants by New Approach.pdf,, 'gdas'(1), 
9NGDZWDY,IIQJ965G,2019_Al Otaibi_Long-Term Aerosol Trends and Variability over Central Saudi Arabia Using.pdf,'terra/modis'(1); 'aqua/modis'(1), 'gdas'(2), 
IF3TRHT6,EG2AAWJF,2019_Al-jaf_Impact of carbon dioxide concentrations on atmospheric temperature changes over.pdf,, , 
ZVWGRKMJ,3TILPZ8L,2019_Youssef_Evaluation of aerosol optical thickness over Malaysia based on multi-source.pdf,'terra/modis'(8); 'aqua/modis'(6), , 
8E4JDP5F,EY9Q62AH,2019_Yaman_Investigation and modelling of greenhouse gas emissions resulting from waste.pdf,, , 
4UFGN26M,E78G4723,2020_Voss_A New Satellite-Based Global Climatology of Dust Aerosol Optical Depth.pdf,'terra/modis'(8); 'aqua/modis'(3), 'merra-2'(13); 'merra'(13), 
NZ2LQCCZ,46JGV4EX,2019_Toulier_Multidisciplinary study with quantitative analysis of isotopic data for the.pdf,, , 10.5067/TRMM/TMPA/3H/7, , TRMM_3B42
Z8PCLP9A,K7PL7QNT,2020_Skampa_Coccolithophore export in three deep-sea sites of the Aegean and Ionian Seas.pdf,'aqua/modis'(1), , 
PTDQ6SV2,9QAHSKNI,2020_Sitnov_Exploring large-scale black‑carbon air pollution over Northern Eurasia in.pdf,'suomi-npp/viirs'(1), 'merra'(14); 'merra-2'(13); 'geos-5'(1); 'gdas'(1), 
8JT75923,YHWZ9RHA,2020_Shi_Temporal variation of dust emissions in dust sources over Central Asia in.pdf,, , 
HZNU8Z24,JPCN6F84,2020_Secondi_Assessing the effects of artificial light at night on biodiversity across.pdf,, , 
FK3BGQIL,EA3E36VU,2019_Rizza_Aerosol Optical Depth of the Main Aerosol Species over Italian Cities Based on.pdf,'terra/modis'(5); 'aqua/modis'(5), 'merra'(31); 'merra-2'(23); 'geos-5'(2), 
DJSWIYI6,5D55NRZR,2020_Kalluri_Carbonaceous aerosol emission reduction over Shandong province and the impact.pdf,, , 
VZC528HE,3DII86XN,2020_Qin_Latitudinal variation in reef coral tissue thickness in the South China Sea.pdf,'aqua/modis'(1), , 
XFXVGW8L,BIAMN66M,2019_Payne_Characterizing the influence of Atlantic water intrusion on water mass.pdf,'aqua/modis'(3), , 
UJ2N9USW,QJCJJ64J,2019_Morgan_Non-deforestation drivers of fires are increasingly important sources of.pdf,'terra/modis'(1); 'trmm/virs'(1); 'terra/modis----level 3'(1), 'tmpa'(1), 
PQYS8SRU,8IXCUYPK,2019_Ladigbolu_Fluxes and isotopic composition of planktonic foraminifera off Hainan Island.pdf,, , 
N6YUXYU8,BTGF3CF7,2019_Kant_Long-term study of aerosol–cloud–precipitation interaction over the eastern.pdf,, , 
AGWA5NPK,P3DSA5ED,2019_Kumar_On the Recent Amplification of Dust Over the Arabian Peninsula During 2002–2012.pdf,, 'merra'(14); 'geos-5'(1), 
ALHC4GLH,MEVFL9Z5,2019_Jury_Slowing of Caribbean through-flow.pdf,, 'merra'(2); 'merra-2'(1), 
3CESHHQ2,M8LKBABR,2020_Jing_Optical properties of dust and crop burning emissions over India using ground.pdf,'terra/modis'(6); 'aura/omi'(1); 'aqua/airs'(1); 'aqua/modis'(1), 'gdas'(3), 
4SJG6JRU,6C6ULDR2,2019_Imanullah_The relationship between monsoon and sea surface temperature in the western.pdf,, , 
8IVPMX9C,S3MUX9I2,2020_Fenta_Land susceptibility to water and wind erosion risks in the East Africa region.pdf,, , 
LWRKKSF8,H35XQ79H,2019_Cavaleiro_Coccolithophore productivity at the western Iberian Margin during the middle.pdf,, , 
Q3GY5CH3,2JNN3ZLH,2019_Bressac_Resupply of mesopelagic dissolved iron controlled by particulate iron.pdf,'aqua/modis'(2), , 
YHPLMKXF,NRK5R9XE,2019_Apell_Updated and validated solar irradiance reference spectra for estimating.pdf,, , 
XA6CBN4N,ZCXLYLAM,2019_Aebi_Estimation of cloud optical thickness single scattering albedo and effective.pdf,'aqua/modis'(2); 'terra/modis----level-3'(1); 'aqua/modis----level-3'(1); 'aura/omi'(1), , 
CMIH5QZK,GKAKLBV5,2019_Adesina_Aerosol optical properties and direct radiative effect over Gobabeb Namibia.pdf,'terra/modis----level 3'(1), , 
QGBQTDWI,MDD8CFFB,2019_Gregg_Global ocean primary production trends in the modern ocean color satellite.pdf,'aqua/modis'(4); 'terra/modis'(1), 'nobm'(12); 'merra'(3), 
F68RCU3C,GFJEHDJG,2019_Vinogradova_Black Carbon in Near-Surface Air in Pechora-Ilych Nature Reserve.pdf,, , 
UKDCMWW6,SUICHRZK,2020_Salazar_Solar irradiance time series derived from high-quality measurements.pdf,, 'merra'(23); 'merra-2'(20), 
U7ESX2EQ,NGDU2PWP,2019_Rosu_Overview of tropospheric NO2 using the ozone monitoring observations instrument.pdf,, , 
P9WWJQKY,7E4IWPTK,2019_Kaskaoutis_Atmospheric Dynamics from Synoptic to Local Scale During an Intense Frontal.pdf,'meteosat/seviri'(3); 'terra/modis'(3), , 
E4NBUE7V,GBTDB9TL,2020_Karami_The study of a rare frontal dust storm with snow and rain fall.pdf,'terra/modis'(3); 'aqua/modis'(1), 'imerg'(1); 'gdas'(1), 
AFU3LTBH,79JRBTAF,2020_Joshi_In-situ Measurements of Aerosols from the High-Altitude Location in the Central.pdf,, , 
SWF34YN9,Z4FH3MYF,2019_Emetere_Short review on run-off water challenges in developing countries.pdf,, , 
AC6CI3VY,VRGM68M7,2020_Carra_Atmospheric extinction levels of solar radiation using aerosol optical.pdf,'aqua/modis'(13); 'terra/modis'(12); 'terra/modis----level-3'(1), 'merra'(36); 'merra-2'(2), 
75JMEUKN,QCNUZBNS,2019_Bolaño-Ortiz_Assessment of absorbing aerosols on austral spring snow albedo reduction by.pdf,, , 
ER7V85KF,BFEJVZCW,2019_Trull_Autonomous Multi-Trophic Observations of Productivity and Export at the.pdf,'aqua/modis'(1), , 
V34QIBB6,BGSTJ9BV,2019_Revell_The sensitivity of Southern Ocean aerosols and cloud microphysics to sea spray.pdf,'aqua/modis'(3); 'aqua/modis----level 3'(1), 'merra'(1); 'geos-chem'(1), 
7GLZ25T6,MQUB26MC,2020_Rao_Consistent signal of aerosol indirect and semi-direct effect on water clouds in.pdf,'terra/modis'(1), , 
2E3CYX7T,2DPV44QH,2020_Holanda_Influx of African biomass burning aerosol during the Amazonian dry season.pdf,'aqua/airs'(1); 'terra/modis'(1); 'aqua/modis'(1), 'merra-2'(1); 'merra'(1); 'geos-5'(1), 
LR2AR2ZI,MJ6LG9VH,2019_Buchunde_Characterisation of particulate matter at a high-altitude site in southwest.pdf,, 'merra-2'(2); 'merra'(2), 
8546NGJT,3NNCES7L,2020_Darvishi Boloorani_Remote Sensing and GIS for Dust Storm Studies in Iraq.pdf,'terra/modis'(1), , 
HD33AMZH,YRUS3A75,2019_Sa’ad_Spatial and Temporal CO Concentration Over Malaysia and Indonesia Using 4.pdf,, 'merra-2'(3); 'merra'(3), 
UFAGYBDE,8UAATK6J,2019_Zhurbas_Hindcast of the mesoscale eddy field in the Southeastern Baltic Sea.pdf,'terra/modis'(1); 'aqua/modis'(1), , 
C5KR8UC9,C9834ZDV,2019_Williams_Identifying eruptive sources of drifting volcanic ash clouds using.pdf,'aqua/modis'(2); 'terra/modis'(1); 'aqua/airs'(1), 'gdas'(1), 
KBURBEKD,KYBWZB2L,2019_Terraneo_Environmental latitudinal gradients and host-specificity shape Symbiodiniaceae.pdf,'aqua/modis'(1), , 
8UHLFDZK,5F4P5PA2,2019_Tang_The 210Po-210Pb method to calculate particle export.pdf,, , 
PUWYUQDK,XCLD6UEL,2019_Science_Aerosol Radiative Forcing Estimation over a Remote High-altitude Location.pdf,'aqua/modis'(2); 'terra/modis'(1); 'aqua/modis----level 3'(1), , 
A4EYRYNZ,4SA47EDN,2019_McClintock_African dust deposition in Puerto Rico.pdf,, , 
QL5276D8,3DT66TKL,2019_Khan_The climatology of aerosol optical thickness and radiative effects in Southeast.pdf,'terra/modis'(1), , 
76Z5HXTZ,3I5YHLC5,2019_Hall_Validation of GOES-16 ABI and MSG SEVIRI active fire products.pdf,'terra/modis'(5); 'aqua/modis'(3); 'meteosat/seviri'(1); 'himawari-8/ahi'(1), , 
Q2SAA9IC,ULBMLGWN,2019_Ghosh_Spatio-temporal variability of CO over the Eastern Indo-Gangetic Plain (IGP).pdf,, 'merra'(27); 'merra-2'(24); 'geos-5'(2), 
I8YIMYHD,KHDPEVLH,2019_Fischer_Changes in the Dust-Influenced Biological Carbon Pump in the Canary Current.pdf,, , 
6Y9KXBYW,J88VHJFT,2019_Fadnavis_The impact of recent changes in Asian anthropogenic emissions of SOsub2-sub.pdf,'aura/omi'(2), , 
VMUWGANQ,VW2NUXS4,2019_de Oliveira Soares_Thermal stress and tropical reefs.pdf,'aqua/modis'(1), , 
R2J9TISF,ZTAXS4ME,2019_Dahutia_Vertical distribution of aerosols and clouds over north-eastern South Asia.pdf,, 'geos-chem'(1), 
PPXS5G4T,ZU9L4AK2,2019_Che_Large contribution of meteorological factors to inter-decadal changes in.pdf,'terra/modis'(22); 'aqua/modis'(4), 'merra'(88); 'merra-2'(84); 'geos-5'(2), 
36DFZSCT,4WVNWVMP,2019_Sonkar_Vulnerability of Indian wheat against rising temperature and aerosols.pdf,'terra/modis'(1), , 
8594949N,JZBSJIZ6,2020_Psiloglou_Comparison between MRM simulations CAMS and PVGIS databases with measured.pdf,'terra/modis----level 3'(1), 'merra'(10); 'merra-2'(9); 'geos-5'(1), 
RPCIKMQ5,PJAGPRTV,2020_Singh_Application of Grace Satellite Data for Assessment of Groundwater Resources in.pdf,, , 
8N7KI3PE,RMJEHHHA,2019_Oulkar_Distribution of lightning in relation to topography and vegetation cover over.pdf,'terra/modis'(1), , 
NAIGW4NN,2ZAMNYKF,2019_Maulana_Spatial logistic regression models for predicting peatland fire in Bengkalis.pdf,, , 
A36AI3EX,YP96UWEE,2019_Zieringer_The distribution of neodymium isotopes and concentrations in the eastern.pdf,, , 
NPURKDHI,XS3TIQJH,2019_Lee_Springtime warming and biomass burning causing ozone episodes in South and.pdf,'aqua/airs----level 3'(1), 'geos-chem'(8); 'merra'(7); 'merra-2'(2); 'gdas'(1), 
QXF4WSB7,8Q6WNGQV,2019_Karati_Influence of the coastal circulation and water-mass characteristics in.pdf,, , 
T9VBEQ4K,VPYEEMEM,2019_Kalhor_Sustainable development in cities.pdf,'aqua/airs'(1); 'aqua/airs----level 3'(1), 'tmpa'(1), 
A2L3SRR6,VFEZTP2R,2019_Jin_Two Production Stages of Coccolithophores in Winter as Revealed by Sediment.pdf,, 'merra'(2), 
R7LAN7FT,IK8PDCUU,2020_Jannetti_Day and night in the subterranean.pdf,, , 
WHT4RKPV,DSQRKFRM,2019_Elagib_Performance of major mechanized rainfed agricultural production in Sudan.pdf,'aqua/modis'(1), 'tmpa'(2); 'penman-monteith'(1), 
6CVR7ICG,QHJU323M,2019_Cruz-Castán_A possible new spawning area for Atlantic bluefin tuna (Thunnus thynnus).pdf,, , 
P6IQSL7X,M5NW8JFY,2019_Cheng_Ground ozone variations at an urban and a rural station in Beijing from 2006 to.pdf,, , 
EVAT8YEK,PFVM8ZXB,2019_Chen_Evaluation of Straw Open Burning Prohibition Effect on Provincial Air Quality.pdf,'terra/modis'(2); 'aqua/modis'(2), , 
NEW9AJQ8,WWYVVTUU,2019_Braga_Spectral modeling and spectral impacts on the performance of mc-Si and new.pdf,'terra/modis'(1), 'merra-2'(2); 'merra'(2), 
D96IUD6L,TN8CDJUD,2019_Bansal_Short-term perturbation in aerosol characteristics over Northwestern India.pdf,'aura/omi'(2), , 
3GJN8W6G,HNYELMRV,2019_Ghimire_Wavelet-based 3-phase hybrid SVR model trained with satellite-derived.pdf,, , 
XI7TPQVU,LPRAV72B,2019_Wouthuyzen_The potency of Sentinel-2 satellite for monitoring during and after coral.pdf,'aqua/modis'(3), , 
JDX6PSUI,CJ3XBUGC,2019_Weldrick_Trophodynamics of Southern Ocean pteropods on the southern Kerguelen Plateau.pdf,, , 
75C5DIWP,FI6HLE78,2019_Gracia Villalobos_Spatiotemporal distribution of paralytic shellfish poisoning (PSP) toxins in.pdf,'aqua/modis'(1), , 
LIVJKZHS,GAI4TXJK,2019_Subba_Spatial and Temporal Analysis of Precipitation Extremities of Eastern Nepal in.pdf,'trmm/pr'(1), , 
GZ7D5L5Q,6ZTN98DG,2019_Srivastava_Study of Monsoonal Features Using Regional Climate Model over Heterogeneous.pdf,'aqua/airs----level 3'(1), , 
PLKI4J7H,CX4PCF9M,2019_Shah_Atmospheric anomalies associated with Mw6.pdf,, , 
EAJPNHE7,5ERZABMC,2019_Sarthi_Linkage of aerosol optical depth with rainfall and circulation parameters over.pdf,, , 
Z9QYIPN8,IVQ7ZL5D,2019_Purnadurga_Evaluation of evapotranspiration estimates from observed and reanalysis data.pdf,'trmm/tmi'(1), , 
M47LGXFL,DM3GGP67,2019_Prasad_Nocturnal seasonal and intra-annual variability of tropospheric aerosols.pdf,'terra/modis'(2); 'aqua/modis'(1), , 
34WIN8ZG,ALI8YGJC,2019_Norbury_The Role of Mixotrophy in Southern Ocean Ecosystems.pdf,, 'merra'(1), 
GD75WR3W,ZQA6J7H4,2019_Nébon_Study of Aerosol Impact on the Solar Potential Available in Burkina Faso West.pdf,'aqua/modis'(3); 'terra/modis'(2), , 
I79GTGGZ,7JYMXRX9,2020_Mukherjee_Atmospheric aerosol optical depth and its variability over an urban location in.pdf,'terra/modis'(8); 'aqua/modis'(5), 'merra'(8); 'merra-2'(4), 
